Variable,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,ResultValue
RateOfActivity,S103,PWRTRN,1,2043,,,,,,,171.26119
RateOfActivity,S104,PWRTRN,1,2043,,,,,,,213.91071
RateOfActivity,S105,PWRTRN,1,2043,,,,,,,175.02024
RateOfActivity,S106,PWRTRN,1,2043,,,,,,,220.26388
RateOfActivity,S107,PWRTRN,1,2043,,,,,,,181.34945
RateOfActivity,S108,PWRTRN,1,2043,,,,,,,227.12964
RateOfActivity,S101,PWRTRN,1,2044,,,,,,,183.65453
RateOfActivity,S102,PWRTRN,1,2044,,,,,,,226.36238
RateOfActivity,S103,PWRTRN,1,2044,,,,,,,180.91369
RateOfActivity,S104,PWRTRN,1,2044,,,,,,,225.96699
RateOfActivity,S105,PWRTRN,1,2044,,,,,,,184.88461
RateOfActivity,S106,PWRTRN,1,2044,,,,,,,232.67823
RateOfActivity,S107,PWRTRN,1,2044,,,,,,,191.57054
RateOfActivity,S108,PWRTRN,1,2044,,,,,,,239.93096
RateOfActivity,S101,PWRTRN,1,2045,,,,,,,194.00311
RateOfActivity,S102,PWRTRN,1,2045,,,,,,,239.11747
RateOfActivity,S103,PWRTRN,1,2045,,,,,,,191.10783
RateOfActivity,S104,PWRTRN,1,2045,,,,,,,238.6998
RateOfActivity,S105,PWRTRN,1,2045,,,,,,,195.30251
RateOfActivity,S106,PWRTRN,1,2045,,,,,,,245.78921
RateOfActivity,S107,PWRTRN,1,2045,,,,,,,202.36518
RateOfActivity,S108,PWRTRN,1,2045,,,,,,,253.45062
RateOfActivity,S101,PWRTRN,1,2046,,,,,,,205.15248
RateOfActivity,S102,PWRTRN,1,2046,,,,,,,252.85957
RateOfActivity,S103,PWRTRN,1,2046,,,,,,,202.09081
RateOfActivity,S104,PWRTRN,1,2046,,,,,,,252.41789
RateOfActivity,S105,PWRTRN,1,2046,,,,,,,206.52655
RateOfActivity,S106,PWRTRN,1,2046,,,,,,,259.91473
RateOfActivity,S107,PWRTRN,1,2046,,,,,,,213.99511
RateOfActivity,S108,PWRTRN,1,2046,,,,,,,268.01644
RateOfActivity,S101,PWRTRN,1,2047,,,,,,,216.9254
RateOfActivity,S102,PWRTRN,1,2047,,,,,,,267.37021
RateOfActivity,S103,PWRTRN,1,2047,,,,,,,213.68803
RateOfActivity,S104,PWRTRN,1,2047,,,,,,,266.90319
RateOfActivity,S105,PWRTRN,1,2047,,,,,,,218.37832
RateOfActivity,S106,PWRTRN,1,2047,,,,,,,274.83024
RateOfActivity,S107,PWRTRN,1,2047,,,,,,,226.27548
RateOfActivity,S108,PWRTRN,1,2047,,,,,,,283.39688
RateOfActivity,S101,PWRTRN,1,2048,,,,,,,229.35672
RateOfActivity,S102,PWRTRN,1,2048,,,,,,,282.69237
RateOfActivity,S103,PWRTRN,1,2048,,,,,,,225.93382
RateOfActivity,S104,PWRTRN,1,2048,,,,,,,282.19858
RateOfActivity,S105,PWRTRN,1,2048,,,,,,,230.8929
RateOfActivity,S106,PWRTRN,1,2048,,,,,,,290.57991
RateOfActivity,S107,PWRTRN,1,2048,,,,,,,239.24262
RateOfActivity,S108,PWRTRN,1,2048,,,,,,,299.63747
RateOfActivity,S101,PWRTRN,1,2049,,,,,,,242.48322
RateOfActivity,S102,PWRTRN,1,2049,,,,,,,298.87136
RateOfActivity,S103,PWRTRN,1,2049,,,,,,,238.86442
RateOfActivity,S104,PWRTRN,1,2049,,,,,,,298.34931
RateOfActivity,S105,PWRTRN,1,2049,,,,,,,244.10732
RateOfActivity,S106,PWRTRN,1,2049,,,,,,,307.21032
RateOfActivity,S107,PWRTRN,1,2049,,,,,,,252.9349
RateOfActivity,S108,PWRTRN,1,2049,,,,,,,316.78626
RateOfActivity,S101,PWRTRN,1,2050,,,,,,,256.34367
RateOfActivity,S102,PWRTRN,1,2050,,,,,,,315.95498
RateOfActivity,S103,PWRTRN,1,2050,,,,,,,252.51802
RateOfActivity,S104,PWRTRN,1,2050,,,,,,,315.40309
RateOfActivity,S105,PWRTRN,1,2050,,,,,,,258.0606
RateOfActivity,S106,PWRTRN,1,2050,,,,,,,324.7706
RateOfActivity,S107,PWRTRN,1,2050,,,,,,,267.39278
RateOfActivity,S108,PWRTRN,1,2050,,,,,,,334.89391
RateOfActivity,S101,PWRTRN,1,2051,,,,,,,265.15589
RateOfActivity,S102,PWRTRN,1,2051,,,,,,,326.81644
RateOfActivity,S103,PWRTRN,1,2051,,,,,,,261.19874
RateOfActivity,S104,PWRTRN,1,2051,,,,,,,326.24558
RateOfActivity,S105,PWRTRN,1,2051,,,,,,,266.93185
RateOfActivity,S106,PWRTRN,1,2051,,,,,,,335.93511
RateOfActivity,S107,PWRTRN,1,2051,,,,,,,276.58484
RateOfActivity,S108,PWRTRN,1,2051,,,,,,,346.40643
RateOfActivity,S101,PWRTRN,1,2052,,,,,,,274.26289
RateOfActivity,S102,PWRTRN,1,2052,,,,,,,338.04122
RateOfActivity,S103,PWRTRN,1,2052,,,,,,,270.16982
RateOfActivity,S104,PWRTRN,1,2052,,,,,,,337.45076
RateOfActivity,S105,PWRTRN,1,2052,,,,,,,276.09985
RateOfActivity,S106,PWRTRN,1,2052,,,,,,,347.47308
RateOfActivity,S107,PWRTRN,1,2052,,,,,,,286.08437
RateOfActivity,S108,PWRTRN,1,2052,,,,,,,358.30404
RateOfActivity,S101,PWRTRN,1,2053,,,,,,,283.67453
RateOfActivity,S102,PWRTRN,1,2053,,,,,,,349.64148
RateOfActivity,S103,PWRTRN,1,2053,,,,,,,279.441
RateOfActivity,S104,PWRTRN,1,2053,,,,,,,349.03076
RateOfActivity,S105,PWRTRN,1,2053,,,,,,,285.57452
RateOfActivity,S106,PWRTRN,1,2053,,,,,,,359.397
RateOfActivity,S107,PWRTRN,1,2053,,,,,,,295.90167
RateOfActivity,S108,PWRTRN,1,2053,,,,,,,370.59964
RateOfActivity,S101,PWRTRN,1,2054,,,,,,,293.40053
RateOfActivity,S102,PWRTRN,1,2054,,,,,,,361.62922
RateOfActivity,S103,PWRTRN,1,2054,,,,,,,289.02186
RateOfActivity,S104,PWRTRN,1,2054,,,,,,,360.99755
RateOfActivity,S105,PWRTRN,1,2054,,,,,,,295.36567
RateOfActivity,S106,PWRTRN,1,2054,,,,,,,371.71921
RateOfActivity,S107,PWRTRN,1,2054,,,,,,,306.0469
RateOfActivity,S108,PWRTRN,1,2054,,,,,,,383.30594
RateOfActivity,S101,PWRTRN,1,2055,,,,,,,303.45107
RateOfActivity,S102,PWRTRN,1,2055,,,,,,,374.01696
RateOfActivity,S103,PWRTRN,1,2055,,,,,,,298.9224
RateOfActivity,S104,PWRTRN,1,2055,,,,,,,373.36365
RateOfActivity,S105,PWRTRN,1,2055,,,,,,,305.48353
RateOfActivity,S106,PWRTRN,1,2055,,,,,,,384.45259
RateOfActivity,S107,PWRTRN,1,2055,,,,,,,316.53064
RateOfActivity,S108,PWRTRN,1,2055,,,,,,,396.43622
RateOfActivity,S101,PWRTRN,1,2056,,,,,,,313.83722
RateOfActivity,S102,PWRTRN,1,2056,,,,,,,386.81834
RateOfActivity,S103,PWRTRN,1,2056,,,,,,,309.15355
RateOfActivity,S104,PWRTRN,1,2056,,,,,,,386.14268
RateOfActivity,S105,PWRTRN,1,2056,,,,,,,315.93924
RateOfActivity,S106,PWRTRN,1,2056,,,,,,,397.61115
RateOfActivity,S107,PWRTRN,1,2056,,,,,,,327.36446
RateOfActivity,S108,PWRTRN,1,2056,,,,,,,410.00495
RateOfActivity,S101,PWRTRN,1,2057,,,,,,,324.57038
RateOfActivity,S102,PWRTRN,1,2057,,,,,,,400.04744
RateOfActivity,S103,PWRTRN,1,2057,,,,,,,319.72652
RateOfActivity,S104,PWRTRN,1,2057,,,,,,,399.34866
RateOfActivity,S105,PWRTRN,1,2057,,,,,,,326.74428
RateOfActivity,S106,PWRTRN,1,2057,,,,,,,411.20936
RateOfActivity,S107,PWRTRN,1,2057,,,,,,,338.56025
RateOfActivity,S108,PWRTRN,1,2057,,,,,,,424.02702
RateOfActivity,S101,PWRTRN,1,2058,,,,,,,335.66219
RateOfActivity,S102,PWRTRN,1,2058,,,,,,,413.71859
RateOfActivity,S103,PWRTRN,1,2058,,,,,,,330.6528
RateOfActivity,S104,PWRTRN,1,2058,,,,,,,412.99594
RateOfActivity,S105,PWRTRN,1,2058,,,,,,,337.91038
RateOfActivity,S106,PWRTRN,1,2058,,,,,,,425.26196
RateOfActivity,S107,PWRTRN,1,2058,,,,,,,350.13014
RateOfActivity,S108,PWRTRN,1,2058,,,,,,,438.51765
RateOfActivity,S101,PWRTRN,1,2059,,,,,,,347.12482
RateOfActivity,S102,PWRTRN,1,2059,,,,,,,427.84679
RateOfActivity,S103,PWRTRN,1,2059,,,,,,,341.94436
RateOfActivity,S104,PWRTRN,1,2059,,,,,,,427.09946
RateOfActivity,S105,PWRTRN,1,2059,,,,,,,349.44979
RateOfActivity,S106,PWRTRN,1,2059,,,,,,,439.78435
RateOfActivity,S107,PWRTRN,1,2059,,,,,,,362.08684
RateOfActivity,S108,PWRTRN,1,2059,,,,,,,453.49272
RateOfActivity,S101,PWRTRN,1,2060,,,,,,,358.97104
RateOfActivity,S102,PWRTRN,1,2060,,,,,,,442.44778
RateOfActivity,S103,PWRTRN,1,2060,,,,,,,353.61379
RateOfActivity,S104,PWRTRN,1,2060,,,,,,,441.67495
RateOfActivity,S105,PWRTRN,1,2060,,,,,,,361.37535
RateOfActivity,S106,PWRTRN,1,2060,,,,,,,454.79273
RateOfActivity,S107,PWRTRN,1,2060,,,,,,,374.44367
RateOfActivity,S108,PWRTRN,1,2060,,,,,,,468.96892
RateOfActivity,S101,PWRTRN,1,2061,,,,,,,367.41884
RateOfActivity,S102,PWRTRN,1,2061,,,,,,,452.86007
RateOfActivity,S103,PWRTRN,1,2061,,,,,,,361.93552
RateOfActivity,S104,PWRTRN,1,2061,,,,,,,452.06905
RateOfActivity,S105,PWRTRN,1,2061,,,,,,,369.87973
RateOfActivity,S106,PWRTRN,1,2061,,,,,,,465.49554
RateOfActivity,S107,PWRTRN,1,2061,,,,,,,383.25559
RateOfActivity,S108,PWRTRN,1,2061,,,,,,,480.00534
RateOfActivity,S101,PWRTRN,1,2062,,,,,,,376.05845
RateOfActivity,S102,PWRTRN,1,2062,,,,,,,463.50878
RateOfActivity,S103,PWRTRN,1,2062,,,,,,,370.4462
RateOfActivity,S104,PWRTRN,1,2062,,,,,,,462.69916
RateOfActivity,S105,PWRTRN,1,2062,,,,,,,378.57721
RateOfActivity,S106,PWRTRN,1,2062,,,,,,,476.44137
RateOfActivity,S107,PWRTRN,1,2062,,,,,,,392.2676
RateOfActivity,S108,PWRTRN,1,2062,,,,,,,491.29236
RateOfActivity,S101,PWRTRN,1,2063,,,,,,,384.89514
RateOfActivity,S102,PWRTRN,1,2063,,,,,,,474.40039
RateOfActivity,S103,PWRTRN,1,2063,,,,,,,379.151
RateOfActivity,S104,PWRTRN,1,2063,,,,,,,473.57174
RateOfActivity,S105,PWRTRN,1,2063,,,,,,,387.47309
RateOfActivity,S106,PWRTRN,1,2063,,,,,,,487.63687
RateOfActivity,S107,PWRTRN,1,2063,,,,,,,401.48517
RateOfActivity,S108,PWRTRN,1,2063,,,,,,,502.83683
RateOfActivity,S101,PWRTRN,1,2064,,,,,,,393.93459
RateOfActivity,S102,PWRTRN,1,2064,,,,,,,485.54192
RateOfActivity,S103,PWRTRN,1,2064,,,,,,,388.05555
RateOfActivity,S104,PWRTRN,1,2064,,,,,,,484.69381
RateOfActivity,S105,PWRTRN,1,2064,,,,,,,396.57308
RateOfActivity,S106,PWRTRN,1,2064,,,,,,,499.08926
RateOfActivity,S107,PWRTRN,1,2064,,,,,,,410.91424
RateOfActivity,S108,PWRTRN,1,2064,,,,,,,514.6462
RateOfActivity,S101,PWRTRN,1,2065,,,,,,,403.18238
RateOfActivity,S102,PWRTRN,1,2065,,,,,,,496.94023
RateOfActivity,S103,PWRTRN,1,2065,,,,,,,397.16533
RateOfActivity,S104,PWRTRN,1,2065,,,,,,,496.07222
RateOfActivity,S105,PWRTRN,1,2065,,,,,,,405.88281
RateOfActivity,S106,PWRTRN,1,2065,,,,,,,510.80561
RateOfActivity,S107,PWRTRN,1,2065,,,,,,,420.56064
RateOfActivity,S108,PWRTRN,1,2065,,,,,,,526.72775
RateOfActivity,S101,PWRTRN,1,2066,,,,,,,412.64398
RateOfActivity,S102,PWRTRN,1,2066,,,,,,,508.60208
RateOfActivity,S103,PWRTRN,1,2066,,,,,,,406.48573
RateOfActivity,S104,PWRTRN,1,2066,,,,,,,507.71369
RateOfActivity,S105,PWRTRN,1,2066,,,,,,,415.40779
RateOfActivity,S106,PWRTRN,1,2066,,,,,,,522.79284
RateOfActivity,S107,PWRTRN,1,2066,,,,,,,430.43007
RateOfActivity,S108,PWRTRN,1,2066,,,,,,,539.08863
RateOfActivity,S101,PWRTRN,1,2067,,,,,,,422.32464
RateOfActivity,S102,PWRTRN,1,2067,,,,,,,520.53392
RateOfActivity,S103,PWRTRN,1,2067,,,,,,,416.02192
RateOfActivity,S104,PWRTRN,1,2067,,,,,,,519.6247
RateOfActivity,S105,PWRTRN,1,2067,,,,,,,425.15329
RateOfActivity,S106,PWRTRN,1,2067,,,,,,,535.0576
RateOfActivity,S107,PWRTRN,1,2067,,,,,,,440.52799
RateOfActivity,S108,PWRTRN,1,2067,,,,,,,551.73569
RateOfActivity,S101,PWRTRN,1,2068,,,,,,,432.23025
RateOfActivity,S102,PWRTRN,1,2068,,,,,,,532.74303
RateOfActivity,S103,PWRTRN,1,2068,,,,,,,425.77969
RateOfActivity,S104,PWRTRN,1,2068,,,,,,,531.81247
RateOfActivity,S105,PWRTRN,1,2068,,,,,,,435.12524
RateOfActivity,S106,PWRTRN,1,2068,,,,,,,547.60735
RateOfActivity,S107,PWRTRN,1,2068,,,,,,,450.86055
RateOfActivity,S108,PWRTRN,1,2068,,,,,,,564.67663
RateOfActivity,S101,PWRTRN,1,2069,,,,,,,442.36685
RateOfActivity,S102,PWRTRN,1,2069,,,,,,,545.23684
RateOfActivity,S103,PWRTRN,1,2069,,,,,,,435.76502
RateOfActivity,S104,PWRTRN,1,2069,,,,,,,544.28446
RateOfActivity,S105,PWRTRN,1,2069,,,,,,,445.32973
RateOfActivity,S106,PWRTRN,1,2069,,,,,,,560.44976
RateOfActivity,S107,PWRTRN,1,2069,,,,,,,461.43407
RateOfActivity,S108,PWRTRN,1,2069,,,,,,,577.91934
RateOfActivity,S101,PWRTRN,1,2070,,,,,,,452.74065
RateOfActivity,S102,PWRTRN,1,2070,,,,,,,558.02301
RateOfActivity,S103,PWRTRN,1,2070,,,,,,,445.984
RateOfActivity,S104,PWRTRN,1,2070,,,,,,,557.0483
RateOfActivity,S105,PWRTRN,1,2070,,,,,,,455.77302
RateOfActivity,S106,PWRTRN,1,2070,,,,,,,573.59269
RateOfActivity,S107,PWRTRN,1,2070,,,,,,,472.25501
RateOfActivity,S108,PWRTRN,1,2070,,,,,,,591.47194
RateOfActivity,S101,PWRDIST,1,2015,,,,,,,25.154658
RateOfActivity,S102,PWRDIST,1,2015,,,,,,,31.004235
RateOfActivity,S103,PWRDIST,1,2015,,,,,,,24.779252
RateOfActivity,S104,PWRDIST,1,2015,,,,,,,30.95008
RateOfActivity,S105,PWRDIST,1,2015,,,,,,,25.323138
RateOfActivity,S106,PWRDIST,1,2015,,,,,,,31.8693
RateOfActivity,S107,PWRDIST,1,2015,,,,,,,26.238892
RateOfActivity,S108,PWRDIST,1,2015,,,,,,,32.862687
RateOfActivity,S101,PWRDIST,1,2016,,,,,,,26.275412
RateOfActivity,S102,PWRDIST,1,2016,,,,,,,32.385616
RateOfActivity,S103,PWRDIST,1,2016,,,,,,,25.883281
RateOfActivity,S104,PWRDIST,1,2016,,,,,,,32.329047
RateOfActivity,S105,PWRDIST,1,2016,,,,,,,26.4514
RateOfActivity,S106,PWRDIST,1,2016,,,,,,,33.289223
RateOfActivity,S107,PWRDIST,1,2016,,,,,,,27.407954
RateOfActivity,S108,PWRDIST,1,2016,,,,,,,34.326869
RateOfActivity,S101,PWRDIST,1,2017,,,,,,,28.367702
RateOfActivity,S102,PWRDIST,1,2017,,,,,,,34.964456
RateOfActivity,S103,PWRDIST,1,2017,,,,,,,27.944346
RateOfActivity,S104,PWRDIST,1,2017,,,,,,,34.903382
RateOfActivity,S105,PWRDIST,1,2017,,,,,,,28.557703
RateOfActivity,S106,PWRDIST,1,2017,,,,,,,35.940016
RateOfActivity,S107,PWRDIST,1,2017,,,,,,,29.590427
RateOfActivity,S108,PWRDIST,1,2017,,,,,,,37.06029
RateOfActivity,S101,PWRDIST,1,2018,,,,,,,30.459983
RateOfActivity,S102,PWRDIST,1,2018,,,,,,,37.543285
RateOfActivity,S103,PWRDIST,1,2018,,,,,,,30.005401
RateOfActivity,S104,PWRDIST,1,2018,,,,,,,37.477707
RateOfActivity,S105,PWRDIST,1,2018,,,,,,,30.663997
RateOfActivity,S106,PWRDIST,1,2018,,,,,,,38.590799
RateOfActivity,S107,PWRDIST,1,2018,,,,,,,31.772891
RateOfActivity,S108,PWRDIST,1,2018,,,,,,,39.793699
RateOfActivity,S101,PWRDIST,1,2019,,,,,,,32.552272
RateOfActivity,S102,PWRDIST,1,2019,,,,,,,40.122125
RateOfActivity,S103,PWRDIST,1,2019,,,,,,,32.066466
RateOfActivity,S104,PWRDIST,1,2019,,,,,,,40.052043
RateOfActivity,S105,PWRDIST,1,2019,,,,,,,32.770301
RateOfActivity,S106,PWRDIST,1,2019,,,,,,,41.241592
RateOfActivity,S107,PWRDIST,1,2019,,,,,,,33.955364
RateOfActivity,S108,PWRDIST,1,2019,,,,,,,42.527119
RateOfActivity,S101,PWRDIST,1,2020,,,,,,,34.644553
RateOfActivity,S102,PWRDIST,1,2020,,,,,,,42.700954
RateOfActivity,S103,PWRDIST,1,2020,,,,,,,34.127522
RateOfActivity,S104,PWRDIST,1,2020,,,,,,,42.626367
RateOfActivity,S105,PWRDIST,1,2020,,,,,,,34.876595
RateOfActivity,S106,PWRDIST,1,2020,,,,,,,43.892374
RateOfActivity,S107,PWRDIST,1,2020,,,,,,,36.137828
RateOfActivity,S108,PWRDIST,1,2020,,,,,,,45.260528
RateOfActivity,S101,PWRDIST,1,2021,,,,,,,36.518948
RateOfActivity,S102,PWRDIST,1,2021,,,,,,,45.011229
RateOfActivity,S103,PWRDIST,1,2021,,,,,,,35.973943
RateOfActivity,S104,PWRDIST,1,2021,,,,,,,44.932607
RateOfActivity,S105,PWRDIST,1,2021,,,,,,,36.763545
RateOfActivity,S106,PWRDIST,1,2021,,,,,,,46.26711
RateOfActivity,S107,PWRDIST,1,2021,,,,,,,38.093015
RateOfActivity,S108,PWRDIST,1,2021,,,,,,,47.709286
RateOfActivity,S101,PWRDIST,1,2022,,,,,,,38.52638
RateOfActivity,S102,PWRDIST,1,2022,,,,,,,47.485478
RateOfActivity,S103,PWRDIST,1,2022,,,,,,,37.951416
RateOfActivity,S104,PWRDIST,1,2022,,,,,,,47.402534
RateOfActivity,S105,PWRDIST,1,2022,,,,,,,38.784422
RateOfActivity,S106,PWRDIST,1,2022,,,,,,,48.810394
RateOfActivity,S107,PWRDIST,1,2022,,,,,,,40.186972
RateOfActivity,S108,PWRDIST,1,2022,,,,,,,50.331846
RateOfActivity,S101,PWRDIST,1,2023,,,,,,,40.674266
RateOfActivity,S102,PWRDIST,1,2023,,,,,,,50.132843
RateOfActivity,S103,PWRDIST,1,2023,,,,,,,40.067247
RateOfActivity,S104,PWRDIST,1,2023,,,,,,,50.045275
RateOfActivity,S105,PWRDIST,1,2023,,,,,,,40.946693
RateOfActivity,S106,PWRDIST,1,2023,,,,,,,51.531624
RateOfActivity,S107,PWRDIST,1,2023,,,,,,,42.427437
RateOfActivity,S108,PWRDIST,1,2023,,,,,,,53.137898
RateOfActivity,S101,PWRDIST,1,2024,,,,,,,42.970665
RateOfActivity,S102,PWRDIST,1,2024,,,,,,,52.963258
RateOfActivity,S103,PWRDIST,1,2024,,,,,,,42.329376
RateOfActivity,S104,PWRDIST,1,2024,,,,,,,52.870746
RateOfActivity,S105,PWRDIST,1,2024,,,,,,,43.258474
RateOfActivity,S106,PWRDIST,1,2024,,,,,,,54.441012
RateOfActivity,S107,PWRDIST,1,2024,,,,,,,44.822818
RateOfActivity,S108,PWRDIST,1,2024,,,,,,,56.137974
RateOfActivity,S101,PWRDIST,1,2025,,,,,,,45.424275
RateOfActivity,S102,PWRDIST,1,2025,,,,,,,55.987442
RateOfActivity,S103,PWRDIST,1,2025,,,,,,,44.746368
RateOfActivity,S104,PWRDIST,1,2025,,,,,,,55.889647
RateOfActivity,S105,PWRDIST,1,2025,,,,,,,45.728518
RateOfActivity,S106,PWRDIST,1,2025,,,,,,,57.549575
RateOfActivity,S107,PWRDIST,1,2025,,,,,,,47.382186
RateOfActivity,S108,PWRDIST,1,2025,,,,,,,59.343432
RateOfActivity,S101,PWRDIST,1,2026,,,,,,,48.589502
RateOfActivity,S102,PWRDIST,1,2026,,,,,,,59.888725
RateOfActivity,S103,PWRDIST,1,2026,,,,,,,47.864358
RateOfActivity,S104,PWRDIST,1,2026,,,,,,,59.784116
RateOfActivity,S105,PWRDIST,1,2026,,,,,,,48.914945
RateOfActivity,S106,PWRDIST,1,2026,,,,,,,61.55971
RateOfActivity,S107,PWRDIST,1,2026,,,,,,,50.683843
RateOfActivity,S108,PWRDIST,1,2026,,,,,,,63.478566
RateOfActivity,S101,PWRDIST,1,2027,,,,,,,51.972792
RateOfActivity,S102,PWRDIST,1,2027,,,,,,,64.058779
RateOfActivity,S103,PWRDIST,1,2027,,,,,,,51.197155
RateOfActivity,S104,PWRDIST,1,2027,,,,,,,63.946886
RateOfActivity,S105,PWRDIST,1,2027,,,,,,,52.320895
RateOfActivity,S106,PWRDIST,1,2027,,,,,,,65.846115
RateOfActivity,S107,PWRDIST,1,2027,,,,,,,54.212961
RateOfActivity,S108,PWRDIST,1,2027,,,,,,,67.898581
RateOfActivity,S101,PWRDIST,1,2028,,,,,,,55.588589
RateOfActivity,S102,PWRDIST,1,2028,,,,,,,68.51541
RateOfActivity,S103,PWRDIST,1,2028,,,,,,,54.758991
RateOfActivity,S104,PWRDIST,1,2028,,,,,,,68.395733
RateOfActivity,S105,PWRDIST,1,2028,,,,,,,55.96091
RateOfActivity,S106,PWRDIST,1,2028,,,,,,,70.427092
RateOfActivity,S107,PWRDIST,1,2028,,,,,,,57.984609
RateOfActivity,S108,PWRDIST,1,2028,,,,,,,72.622351
RateOfActivity,S101,PWRDIST,1,2029,,,,,,,59.452186
RateOfActivity,S102,PWRDIST,1,2029,,,,,,,73.277466
RateOfActivity,S103,PWRDIST,1,2029,,,,,,,58.564928
RateOfActivity,S104,PWRDIST,1,2029,,,,,,,73.149471
RateOfActivity,S105,PWRDIST,1,2029,,,,,,,59.850385
RateOfActivity,S106,PWRDIST,1,2029,,,,,,,75.322017
RateOfActivity,S107,PWRDIST,1,2029,,,,,,,62.014738
RateOfActivity,S108,PWRDIST,1,2029,,,,,,,77.669853
RateOfActivity,S101,PWRDIST,1,2030,,,,,,,63.579953
RateOfActivity,S102,PWRDIST,1,2030,,,,,,,78.365122
RateOfActivity,S103,PWRDIST,1,2030,,,,,,,62.631092
RateOfActivity,S104,PWRDIST,1,2030,,,,,,,78.22824
RateOfActivity,S105,PWRDIST,1,2030,,,,,,,64.005798
RateOfActivity,S106,PWRDIST,1,2030,,,,,,,80.551626
RateOfActivity,S107,PWRDIST,1,2030,,,,,,,66.320422
RateOfActivity,S108,PWRDIST,1,2030,,,,,,,83.062472
RateOfActivity,S101,PWRDIST,1,2031,,,,,,,68.133331
RateOfActivity,S102,PWRDIST,1,2031,,,,,,,83.977363
RateOfActivity,S103,PWRDIST,1,2031,,,,,,,67.116516
RateOfActivity,S104,PWRDIST,1,2031,,,,,,,83.830678
RateOfActivity,S105,PWRDIST,1,2031,,,,,,,68.589674
RateOfActivity,S106,PWRDIST,1,2031,,,,,,,86.320457
RateOfActivity,S107,PWRDIST,1,2031,,,,,,,71.070063
RateOfActivity,S108,PWRDIST,1,2031,,,,,,,89.011122
RateOfActivity,S101,PWRDIST,1,2032,,,,,,,73.040648
RateOfActivity,S102,PWRDIST,1,2032,,,,,,,90.02585
RateOfActivity,S103,PWRDIST,1,2032,,,,,,,71.950597
RateOfActivity,S104,PWRDIST,1,2032,,,,,,,89.8686
RateOfActivity,S105,PWRDIST,1,2032,,,,,,,73.529859
RateOfActivity,S106,PWRDIST,1,2032,,,,,,,92.537706
RateOfActivity,S107,PWRDIST,1,2032,,,,,,,76.188899
RateOfActivity,S108,PWRDIST,1,2032,,,,,,,95.422166
RateOfActivity,S101,PWRDIST,1,2033,,,,,,,78.326051
RateOfActivity,S102,PWRDIST,1,2033,,,,,,,96.540344
RateOfActivity,S103,PWRDIST,1,2033,,,,,,,77.157121
RateOfActivity,S104,PWRDIST,1,2033,,,,,,,96.371715
RateOfActivity,S105,PWRDIST,1,2033,,,,,,,78.850662
RateOfActivity,S106,PWRDIST,1,2033,,,,,,,99.233964
RateOfActivity,S107,PWRDIST,1,2033,,,,,,,81.702117
RateOfActivity,S108,PWRDIST,1,2033,,,,,,,102.32715
RateOfActivity,S101,PWRDIST,1,2034,,,,,,,84.015785
RateOfActivity,S102,PWRDIST,1,2034,,,,,,,103.55319
RateOfActivity,S103,PWRDIST,1,2034,,,,,,,82.761942
RateOfActivity,S104,PWRDIST,1,2034,,,,,,,103.37232
RateOfActivity,S105,PWRDIST,1,2034,,,,,,,84.578505
RateOfActivity,S106,PWRDIST,1,2034,,,,,,,106.44248
RateOfActivity,S107,PWRDIST,1,2034,,,,,,,87.637094
RateOfActivity,S108,PWRDIST,1,2034,,,,,,,109.76037
RateOfActivity,S101,PWRDIST,1,2035,,,,,,,92.07092
RateOfActivity,S102,PWRDIST,1,2035,,,,,,,113.48151
RateOfActivity,S103,PWRDIST,1,2035,,,,,,,90.696863
RateOfActivity,S104,PWRDIST,1,2035,,,,,,,113.28329
RateOfActivity,S105,PWRDIST,1,2035,,,,,,,92.687592
RateOfActivity,S106,PWRDIST,1,2035,,,,,,,116.64781
RateOfActivity,S107,PWRDIST,1,2035,,,,,,,96.039428
RateOfActivity,S108,PWRDIST,1,2035,,,,,,,120.2838
RateOfActivity,S101,PWRDIST,1,2036,,,,,,,99.19097
RateOfActivity,S102,PWRDIST,1,2036,,,,,,,122.25729
RateOfActivity,S103,PWRDIST,1,2036,,,,,,,97.710654
RateOfActivity,S104,PWRDIST,1,2036,,,,,,,122.04374
RateOfActivity,S105,PWRDIST,1,2036,,,,,,,99.85533
RateOfActivity,S106,PWRDIST,1,2036,,,,,,,125.66845
RateOfActivity,S107,PWRDIST,1,2036,,,,,,,103.46637
RateOfActivity,S108,PWRDIST,1,2036,,,,,,,129.58561
RateOfActivity,S101,PWRDIST,1,2037,,,,,,,106.84766
RateOfActivity,S102,PWRDIST,1,2037,,,,,,,131.6945
RateOfActivity,S103,PWRDIST,1,2037,,,,,,,105.25308
RateOfActivity,S104,PWRDIST,1,2037,,,,,,,131.46447
RateOfActivity,S105,PWRDIST,1,2037,,,,,,,107.56331
RateOfActivity,S106,PWRDIST,1,2037,,,,,,,135.36898
RateOfActivity,S107,PWRDIST,1,2037,,,,,,,111.45309
RateOfActivity,S108,PWRDIST,1,2037,,,,,,,139.58852
RateOfActivity,S101,PWRDIST,1,2038,,,,,,,115.08184
RateOfActivity,S102,PWRDIST,1,2038,,,,,,,141.84349
RateOfActivity,S103,PWRDIST,1,2038,,,,,,,113.36437
RateOfActivity,S104,PWRDIST,1,2038,,,,,,,141.59573
